Team,Score,FG Makes,FG Attempts,FG%,FG xP,FG Actual,FG Performance,FT Makes,FT Attempts,FT%,FT xP,FT Actual,FT Performance,Total xP,Total Actual,Total Performance
Northern Illinois,59,25,60,0.4166666666666667,55.90754491673119,52,-3.90754491673119,7,17,0.4117647058823529,12.237986401115725,7,-5.237986401115725,68.14553131784692,59,-9.145531317846917
Austin Peay,77,27,51,0.5294117647058824,49.74496163810391,64,14.25503836189609,13,22,0.5909090909090909,15.83739416614976,13,-2.8373941661497613,65.58235580425367,77,11.417644195746327
