Team,Score,FG Makes,FG Attempts,FG%,FG xP,FG Actual,FG Performance,FT Makes,FT Attempts,FT%,FT xP,FT Actual,FT Performance,Total xP,Total Actual,Total Performance
UNC Greensboro,64,23,61,0.3770491803278688,59.22376128136789,52,-7.223761281367887,12,20,0.6,14.397617015897094,12,-2.3976170158970946,73.62137829726498,64,-9.62137829726498
Kansas State,93,34,67,0.5074626865671642,67.07999031704084,82,14.920009682959154,11,20,0.55,14.397617015897096,11,-3.3976170158970946,81.47760733293795,93,11.522392667062055
