Team,Score,FG Makes,FG Attempts,FG%,FG xP,FG Actual,FG Performance,FT Makes,FT Attempts,FT%,FT xP,FT Actual,FT Performance,Total xP,Total Actual,Total Performance
South Carolina State,59,20,62,0.3225806451612903,62.36501832318035,46,-16.365018323180355,13,19,0.6842105263157895,13.67773616510224,13,-0.67773616510224,76.0427544882826,59,-17.042754488282597
Bethune-Cookman,80,30,61,0.4918032786885246,59.90762179677026,69,9.09237820322975,11,12,0.9166666666666666,8.638570209538257,11,2.361429790461743,68.5461920063085,80,11.453807993691491
