Team,Player,FG Makes,FG Attempts,FG%,FG xP,FG Actual,FG Performance,FT Makes,FT Attempts,FT%,FT xP,FT Actual,FT Performance,Total xP,Total Actual,Total Performance
Creighton,Nik Graves,5,13,0.38461538461538464,12.223404655917694,10,-2.223404655917694,2,4,0.5,2.879523403179419,2,-0.879523403179419,15.102928059097113,12,-3.1029280590971133
Creighton,Josh Dix,1,9,0.1111111111111111,8.19963481323181,3,-5.19963481323181,4,4,1.0,2.879523403179419,4,1.120476596820581,11.07915821641123,7,-4.07915821641123
Creighton,Blake Harper,4,6,0.6666666666666666,5.114402908764571,9,3.8855970912354287,3,4,0.75,2.879523403179419,3,0.12047659682058098,7.993926311943991,12,4.006073688056009
Creighton,Jackson McAndrew,2,8,0.25,8.68871413587775,6,-2.688714135877751,0,2,0.0,1.4397617015897095,0,-1.4397617015897095,10.12847583746746,6,-4.128475837467461
Creighton,Owen Freeman,1,2,0.5,1.6435168003883591,2,0.3564831996116409,0,0,0.0,0.0,0,0.0,1.6435168003883591,2,0.3564831996116409
Creighton,Jasen Green,1,1,1.0,0.8878391275783477,3,2.1121608724216525,6,7,0.8571428571428571,5.039165955563983,6,0.9608340444360168,5.927005083142331,9,3.0729949168576693
Creighton,Ty Davis,0,1,0.0,0.9107499656994998,0,-0.9107499656994998,2,2,1.0,1.4397617015897095,2,0.5602382984102905,2.3505116672892092,2,-0.35051166728920924
Creighton,Austin Swartz,1,3,0.3333333333333333,3.469905207448749,3,-0.4699052074487491,0,0,0.0,0.0,0,0.0,3.469905207448749,3,-0.4699052074487491
Creighton,Isaac Traudt,1,3,0.3333333333333333,3.508083921689635,3,-0.5080839216896349,0,0,0.0,0.0,0,0.0,3.508083921689635,3,-0.5080839216896349
Creighton,Fedor Zugic,0,0,0.0,0.0,0,0.0,1,2,0.5,1.4397617015897095,1,-0.4397617015897095,1.4397617015897095,1,-0.4397617015897095
Creighton,Kerem Konan,2,3,0.6666666666666666,2.9264543505140135,4,1.0735456494859865,1,4,0.25,2.879523403179419,1,-1.879523403179419,5.8059777536934325,5,-0.8059777536934325
Creighton,Shane Thomas,0,0,0.0,0.0,0,0.0,1,2,0.5,1.4397617015897095,1,-0.4397617015897095,1.4397617015897095,1,-0.4397617015897095
Gonzaga,Emmanuel Innocenti,2,4,0.5,3.7627017246319054,5,1.2372982753680946,0,0,0.0,0.0,0,0.0,3.7627017246319054,5,1.2372982753680946
Gonzaga,Braden Huff,7,12,0.5833333333333334,10.18947204061335,14,3.8105279593866506,0,2,0.0,1.4397617015897095,0,-1.4397617015897095,11.62923374220306,14,2.370766257796941
Gonzaga,Adam Miller,5,8,0.625,7.624008163311013,10,2.3759918366889874,1,2,0.5,1.4397617015897095,1,-0.4397617015897095,9.063769864900722,11,1.9362301350992777
Gonzaga,Graham Ike,8,10,0.8,8.641605039197003,20,11.358394960802997,0,0,0.0,0.0,0,0.0,8.641605039197003,20,11.358394960802997
Gonzaga,Braeden Smith,3,7,0.42857142857142855,6.148227956470487,6,-0.14822795647048714,0,0,0.0,0.0,0,0.0,6.148227956470487,6,-0.14822795647048714
Gonzaga,Tyon Grant-Foster,1,7,0.14285714285714285,7.198240450425873,3,-4.198240450425873,2,4,0.5,2.879523403179419,2,-0.879523403179419,10.077763853605292,5,-5.077763853605292
Gonzaga,Steele Venters,1,5,0.2,5.366104973955061,3,-2.3661049739550606,0,0,0.0,0.0,0,0.0,5.366104973955061,3,-2.3661049739550606
Gonzaga,Mario Saint-Supry,5,6,0.8333333333333334,6.064992019789853,12,5.935007980210147,1,1,1.0,0.7198808507948548,1,0.28011914920514525,6.7848728705847074,13,6.2151271294152926
Gonzaga,Jalen Warley,3,6,0.5,5.74448719439644,6,0.25551280560356027,3,4,0.75,2.879523403179419,3,0.12047659682058098,8.62401059757586,9,0.3759894024241408
Gonzaga,Davis Fogle,0,3,0.0,2.3941571123288505,0,-2.3941571123288505,0,0,0.0,0.0,0,0.0,2.3941571123288505,0,-2.3941571123288505
Gonzaga,Ismaila Diagne,1,1,1.0,0.9176504523221657,2,1.0823495476778344,0,0,0.0,0.0,0,0.0,0.9176504523221657,2,1.0823495476778344
Gonzaga,Noah Haaland,1,1,1.0,0.6661155857154233,2,1.3338844142845767,0,0,0.0,0.0,0,0.0,0.6661155857154233,2,1.3338844142845767
