Team,Player,FG Makes,FG Attempts,FG%,FG xP,FG Actual,FG Performance,FT Makes,FT Attempts,FT%,FT xP,FT Actual,FT Performance,Total xP,Total Actual,Total Performance
UTSA,Austin Nunez,5,11,0.45454545454545453,11.072666844928614,12,0.9273331550713859,4,5,0.8,3.599404253974274,4,0.4005957460257261,14.672071098902888,16,1.3279289010971116
UTSA,Jamir Simpson,7,13,0.5384615384615384,12.010348570451573,18,5.989651429548427,2,2,1.0,1.4397617015897095,2,0.5602382984102905,13.450110272041282,20,6.549889727958718
UTSA,Matheo Coffi,2,2,1.0,1.885943654830784,5,3.114056345169216,0,0,0.0,0.0,0,0.0,1.885943654830784,5,3.114056345169216
UTSA,Dorian Hayes,3,8,0.375,8.640141640402394,9,0.3598583595976059,0,0,0.0,0.0,0,0.0,8.640141640402394,9,0.3598583595976059
UTSA,Baboucarr Njie,9,17,0.5294117647058824,17.312743724441244,18,0.6872562755587559,5,7,0.7142857142857143,5.039165955563983,5,-0.03916595556398317,22.351909680005228,23,0.6480903199947718
UTSA,Pierce Spencer,0,1,0.0,0.9104629725563038,0,-0.9104629725563038,2,2,1.0,1.4397617015897095,2,0.5602382984102905,2.3502246741460135,2,-0.35022467414601355
UTSA,Kaidon Rayfield,2,3,0.6666666666666666,2.9096056338552936,4,1.0903943661447064,2,4,0.5,2.879523403179419,2,-0.879523403179419,5.789129037034712,6,0.21087096296528784
UTSA,Brent Moss,1,1,1.0,1.155981300873314,3,1.844018699126686,0,0,0.0,0.0,0,0.0,1.155981300873314,3,1.844018699126686
Denver,Carson Johnson,9,20,0.45,19.39110634045407,22,2.608893659545931,7,7,1.0,5.039165955563983,7,1.9608340444360168,24.430272296018053,29,4.569727703981947
Denver,Jeremiah Burke,8,15,0.5333333333333333,14.72209587709066,20,5.277904122909341,3,3,1.0,2.159642552384564,3,0.8403574476154358,16.881738429475224,23,6.118261570524776
Denver,Julius Rollins,2,7,0.2857142857142857,7.922032445091025,6,-1.922032445091025,2,2,1.0,1.4397617015897095,2,0.5602382984102905,9.361794146680735,8,-1.3617941466807348
Denver,Shaun Wysocki,3,7,0.42857142857142855,7.453235020831464,6,-1.453235020831464,0,0,0.0,0.0,0,0.0,7.453235020831464,6,-1.453235020831464
Denver,Didier Maleng,0,1,0.0,1.395045070510664,0,-1.395045070510664,0,0,0.0,0.0,0,0.0,1.395045070510664,0,-1.395045070510664
Denver,Logan Kinsey,2,5,0.4,4.8259463109624665,5,0.1740536890375335,0,1,0.0,0.7198808507948548,0,-0.7198808507948548,5.545827161757321,5,-0.5458271617573214
Denver,Zane Nelson,3,5,0.6,4.744746393845387,8,3.2552536061546133,0,1,0.0,0.7198808507948548,0,-0.7198808507948548,5.4646272446402415,8,2.5353727553597585
