Team,Score,FG Makes,FG Attempts,FG%,FG xP,FG Actual,FG Performance,FT Makes,FT Attempts,FT%,FT xP,FT Actual,FT Performance,Total xP,Total Actual,Total Performance
New Orleans,76,25,58,0.43103448275862066,60.90946574345833,56,-4.909465743458331,20,31,0.6451612903225806,22.316306374640497,20,-2.3163063746404973,83.22577211809883,76,-7.22577211809883
Fresno State,85,27,57,0.47368421052631576,60.27286248355162,63,2.7271375164483773,22,28,0.7857142857142857,20.156663822255933,22,1.8433361777440667,80.42952630580757,85,4.5704736941924455
