Team,Score,FG Makes,FG Attempts,FG%,FG xP,FG Actual,FG Performance,FT Makes,FT Attempts,FT%,FT xP,FT Actual,FT Performance,Total xP,Total Actual,Total Performance
Western Michigan,55,21,55,0.38181818181818183,52.605918138617405,48,-4.605918138617399,7,12,0.5833333333333334,8.638570209538257,7,-1.638570209538257,61.244488348155656,55,-6.244488348155657
Valparaiso,84,25,55,0.45454545454545453,53.24803676528412,61,7.75196323471588,23,26,0.8846153846153846,18.716902120666223,23,4.283097879333776,71.96493888595036,84,12.035061114049652
