Team,Score,FG Makes,FG Attempts,FG%,FG xP,FG Actual,FG Performance,FT Makes,FT Attempts,FT%,FT xP,FT Actual,FT Performance,Total xP,Total Actual,Total Performance
Houston Christian,75,24,50,0.48,50.373669943766565,56,5.626330056233433,19,32,0.59375,23.03618722543535,19,-4.036187225435352,73.40985716920193,75,1.5901428307980803
North Texas,77,29,47,0.6170212765957447,48.82870387858552,68,19.17129612141447,9,19,0.47368421052631576,13.677736165102239,9,-4.67773616510224,62.50644004368777,77,14.493559956312232
