Team,Player,FG Makes,FG Attempts,FG%,FG xP,FG Actual,FG Performance,FT Makes,FT Attempts,FT%,FT xP,FT Actual,FT Performance,Total xP,Total Actual,Total Performance
Quinnipiac,Amarri Monroe,9,13,0.6923076923076923,13.118107447817659,22,8.881892552182341,3,4,0.75,2.8795262120272294,3,0.12047378797277064,15.997633659844888,25,9.002366340155112
Quinnipiac,Asim Jones,1,7,0.14285714285714285,6.278455750620534,2,-4.278455750620534,4,4,1.0,2.8795262120272294,4,1.1204737879727706,9.157981962647764,6,-3.1579819626477637
Quinnipiac,Spence Wewe,3,4,0.75,3.941010771401036,6,2.058989228598964,1,2,0.5,1.4397631060136147,1,-0.4397631060136147,5.380773877414651,7,1.6192261225853493
Quinnipiac,Jaden Zimmerman,3,10,0.3,10.261373639790971,7,-3.261373639790971,1,4,0.25,2.8795262120272294,1,-1.8795262120272294,13.140899851818201,8,-5.140899851818201
Quinnipiac,Samson Reilly,2,2,1.0,2.0141658673849516,6,3.9858341326150484,0,0,0.0,0.0,0,0.0,2.0141658673849516,6,3.9858341326150484
Quinnipiac,Nate Guerengomba,0,0,0.0,0.0,0,0.0,2,2,1.0,1.4397631060136147,2,0.5602368939863853,1.4397631060136147,2,0.5602368939863853
Quinnipiac,Keith Mcknight,3,4,0.75,3.4951391359224884,6,2.5048608640775116,1,4,0.25,2.8795262120272294,1,-1.8795262120272294,6.374665347949717,7,0.6253346520502827
Quinnipiac,Tai Turnage,2,2,1.0,1.7284785838851078,5,3.2715214161148922,2,2,1.0,1.4397631060136147,2,0.5602368939863853,3.1682416898987222,7,3.8317583101012778
Quinnipiac,Grant Randall,5,7,0.7142857142857143,7.6013435351343634,13,5.3986564648656366,2,2,1.0,1.4397631060136147,2,0.5602368939863853,9.041106641147978,15,5.958893358852022
Pittsburgh,Roman Siulepa,9,12,0.75,12.29641181307947,18,5.7035881869205305,2,8,0.25,5.759052424054459,2,-3.7590524240544587,18.05546423713393,20,1.9445357628660709
Pittsburgh,Omari Witherspoon,1,5,0.2,5.441606651827774,3,-2.441606651827774,0,0,0.0,0.0,0,0.0,5.441606651827774,3,-2.441606651827774
Pittsburgh,Cameron Corhen,5,10,0.5,9.977546839731296,12,2.0224531602687037,1,2,0.5,1.4397631060136147,1,-0.4397631060136147,11.417309945744911,13,1.5826900542550888
Pittsburgh,Barry Dunning Jr.,5,14,0.35714285714285715,14.582135355690152,13,-1.582135355690152,4,4,1.0,2.8795262120272294,4,1.1204737879727706,17.461661567717382,17,-0.46166156771738187
Pittsburgh,Papa Amadou Kante,0,1,0.0,1.0524770982450606,0,-1.0524770982450606,0,0,0.0,0.0,0,0.0,1.0524770982450606,0,-1.0524770982450606
Pittsburgh,Damarco Minor,1,6,0.16666666666666666,6.383486006312926,3,-3.3834860063129257,3,4,0.75,2.8795262120272294,3,0.12047378797277064,9.263012218340155,6,-3.2630122183401546
Pittsburgh,Nojus Indrusaitis,5,12,0.4166666666666667,11.883224738076674,12,0.11677526192332621,2,2,1.0,1.4397631060136147,2,0.5602368939863853,13.322987844090289,14,0.6770121559097113
Pittsburgh,Macari Moore,1,1,1.0,0.9901358384180627,2,1.0098641615819373,0,0,0.0,0.0,0,0.0,0.9901358384180627,2,1.0098641615819373
