Team,Score,FG Makes,FG Attempts,FG%,FG xP,FG Actual,FG Performance,FT Makes,FT Attempts,FT%,FT xP,FT Actual,FT Performance,Total xP,Total Actual,Total Performance
UCLA,72,26,64,0.40625,64.04046705719699,59,-5.040467057196998,13,23,0.5652173913043478,16.557805109929863,13,-3.557805109929862,80.59827216712686,72,-8.598272167126861
California,80,26,58,0.4482758620689655,55.08466876837605,63,7.915331231623957,17,22,0.7727272727272727,15.837900539932912,17,1.1620994600670884,70.92256930830895,80,9.077430691691044
