Team,Score,FG Makes,FG Attempts,FG%,FG xP,FG Actual,FG Performance,FT Makes,FT Attempts,FT%,FT xP,FT Actual,FT Performance,Total xP,Total Actual,Total Performance
Auburn,72,22,62,0.3548387096774194,58.79623804874657,54,-4.796238048746573,18,33,0.5454545454545454,23.75685080989937,18,-5.756850809899367,82.55308885864595,72,-10.55308885864594
Michigan,102,35,68,0.5147058823529411,69.48779534826105,84,14.512204651738964,18,22,0.8181818181818182,15.83790053993291,18,2.162099460067089,85.32569588819395,102,16.67430411180605
