Team,Score,FG Makes,FG Attempts,FG%,FG xP,FG Actual,FG Performance,FT Makes,FT Attempts,FT%,FT xP,FT Actual,FT Performance,Total xP,Total Actual,Total Performance
Winthrop,90,26,67,0.3880597014925373,63.51059834729627,65,1.489401652703727,25,29,0.8620689655172413,20.876544673050788,25,4.1234553269492125,84.38714302034708,90,5.612856979652936
George Mason,96,27,59,0.4576271186440678,54.79264796771929,65,10.207352032280708,31,43,0.7209302325581395,30.954876584178756,31,0.04512341582124635,85.74752455189804,96,10.252475448101958
