Team,Score,FG Makes,FG Attempts,FG%,FG xP,FG Actual,FG Performance,FT Makes,FT Attempts,FT%,FT xP,FT Actual,FT Performance,Total xP,Total Actual,Total Performance
Fairfield,63,23,59,0.3898305084745763,59.381423292282015,53,-6.381423292282012,10,16,0.625,11.518104848108917,10,-1.5181048481089174,70.89952814039093,63,-7.899528140390929
Merrimack,74,22,47,0.46808510638297873,48.170720057900695,52,3.8292799420993093,22,27,0.8148148148148148,19.436801931183798,22,2.5631980688162015,67.60752198908449,74,6.392478010915511
