Team,Score,FG Makes,FG Attempts,FG%,FG xP,FG Actual,FG Performance,FT Makes,FT Attempts,FT%,FT xP,FT Actual,FT Performance,Total xP,Total Actual,Total Performance
North Texas,64,19,53,0.3584905660377358,51.14213096545697,42,-9.142130965456975,22,27,0.8148148148148148,19.436782971461078,22,2.5632170285389217,70.57891393691804,64,-6.578913936918052
Loyola Chicago,62,18,55,0.32727272727272727,56.58170045867595,41,-15.58170045867596,21,31,0.6774193548387096,22.316306374640497,21,-1.3163063746404973,78.89800683331646,62,-16.898006833316458
