Team,Score,FG Makes,FG Attempts,FG%,FG xP,FG Actual,FG Performance,FT Makes,FT Attempts,FT%,FT xP,FT Actual,FT Performance,Total xP,Total Actual,Total Performance
Montana,81,29,52,0.5576923076923077,53.73497184163536,74,20.265028158364643,7,13,0.5384615384615384,9.358759409960356,7,-2.3587594099603564,63.09373125159571,81,17.906268748404287
Texas A&M,86,29,54,0.5370370370370371,54.02222225396279,65,10.977777746037221,21,29,0.7241379310344828,20.877232529911566,21,0.12276747008843492,74.89945478387435,86,11.100545216125658
