Team,Score,FG Makes,FG Attempts,FG%,FG xP,FG Actual,FG Performance,FT Makes,FT Attempts,FT%,FT xP,FT Actual,FT Performance,Total xP,Total Actual,Total Performance
Jackson State,61,22,64,0.34375,61.799208784383325,53,-8.799208784383325,8,11,0.7272727272727273,7.918950269966455,8,0.08104973003354454,69.71815905434977,61,-8.718159054349782
Arkansas,115,39,61,0.639344262295082,59.844667532622495,87,27.155332467377495,28,36,0.7777777777777778,25.91656451989022,28,2.083435480109781,85.76123205251271,115,29.23876794748728
