Team,Player,FG Makes,FG Attempts,FG%,FG xP,FG Actual,FG Performance,FT Makes,FT Attempts,FT%,FT xP,FT Actual,FT Performance,Total xP,Total Actual,Total Performance
Little Rock,Braxton Bayless,7,11,0.6363636363636364,11.103080381321652,16,4.896919618678348,3,5,0.6,3.599404253974274,3,-0.5994042539742739,14.702484635295926,19,4.297515364704074
Little Rock,Johnathan Lawson,5,9,0.5555555555555556,8.504327803971702,12,3.4956721960282984,3,3,1.0,2.159642552384564,3,0.8403574476154358,10.663970356356266,15,4.336029643643734
Little Rock,Kachi Nzeh,3,10,0.3,9.374604165779518,8,-1.3746041657795178,0,0,0.0,0.0,0,0.0,9.374604165779518,8,-1.3746041657795178
Little Rock,Tuongthach Gatkek,1,3,0.3333333333333333,2.7900914177392098,2,-0.7900914177392098,1,2,0.5,1.4397617015897095,1,-0.4397617015897095,4.2298531193289195,3,-1.2298531193289195
Little Rock,Cameron Wallace,6,11,0.5454545454545454,11.224543345424783,12,0.7754566545752173,0,2,0.0,1.4397617015897095,0,-1.4397617015897095,12.664305047014492,12,-0.6643050470144924
Little Rock,Truman Claytor IV,2,5,0.4,4.6396416713606214,5,0.36035832863937856,2,2,1.0,1.4397617015897095,2,0.5602382984102905,6.079403372950331,7,0.9205966270496688
Little Rock,Terrion Burgess,1,3,0.3333333333333333,2.8745337899560246,2,-0.8745337899560246,0,0,0.0,0.0,0,0.0,2.8745337899560246,2,-0.8745337899560246
Little Rock,Christian Hughes,0,1,0.0,0.9932287420485156,0,-0.9932287420485156,0,0,0.0,0.0,0,0.0,0.9932287420485156,0,-0.9932287420485156
Little Rock,Tracy Steele Jr.,0,1,0.0,1.0908464688534487,0,-1.0908464688534487,0,0,0.0,0.0,0,0.0,1.0908464688534487,0,-1.0908464688534487
Little Rock,Joseph Thomas,2,2,1.0,1.8056381867803302,5,3.19436181321967,1,1,1.0,0.7198808507948548,1,0.28011914920514525,2.525519037575185,6,3.474480962424815
Milwaukee,Amar Augillard,9,16,0.5625,17.443174782349356,24,6.556825217650644,1,2,0.5,1.4397617015897095,1,-0.4397617015897095,18.882936483939066,25,6.117063516060934
Milwaukee,Seth Hubbard,7,11,0.6363636363636364,10.902033229232897,18,7.097966770767103,0,0,0.0,0.0,0,0.0,10.902033229232897,18,7.097966770767103
Milwaukee,Danilo Jovanovich,3,5,0.6,5.214835178420069,6,0.7851648215799312,4,4,1.0,2.879523403179419,4,1.120476596820581,8.094358581599488,10,1.9056414184005117
Milwaukee,Esyah Pippa-White,5,8,0.625,7.697573461777106,13,5.302426538222894,0,1,0.0,0.7198808507948548,0,-0.7198808507948548,8.41745431257196,13,4.5825456874280395
Milwaukee,Tate Mackenzie,0,1,0.0,1.0309479312469736,0,-1.0309479312469736,1,2,0.5,1.4397617015897095,1,-0.4397617015897095,2.470709632836683,1,-1.4707096328366829
Milwaukee,Faizon Fields,0,0,0.0,0.0,0,0.0,2,2,1.0,1.4397617015897095,2,0.5602382984102905,1.4397617015897095,2,0.5602382984102905
Milwaukee,Stevie Elam,1,5,0.2,5.40535070025374,3,-2.4053507002537398,0,0,0.0,0.0,0,0.0,5.40535070025374,3,-2.4053507002537398
Milwaukee,Josh Dixon,0,3,0.0,2.6067088379024064,0,-2.6067088379024064,6,6,1.0,4.319285104769128,6,1.6807148952308717,6.925993942671535,6,-0.9259939426715347
Milwaukee,Isaiah Dorceus,0,1,0.0,1.0911540267269075,0,-1.0911540267269075,0,0,0.0,0.0,0,0.0,1.0911540267269075,0,-1.0911540267269075
Milwaukee,Aaron Franklin,2,2,1.0,2.0661959989490573,4,1.9338040010509427,4,4,1.0,2.879523403179419,4,1.120476596820581,4.945719402128477,8,3.0542805978715233
Milwaukee,Sekou Konneh,3,3,1.0,3.166289240772664,6,2.833710759227336,0,2,0.0,1.4397617015897095,0,-1.4397617015897095,4.606050942362374,6,1.3939490576376263
Milwaukee,Simeon Murchison,0,1,0.0,1.0535001390728422,0,-1.0535001390728422,0,0,0.0,0.0,0,0.0,1.0535001390728422,0,-1.0535001390728422
