Team,Score,FG Makes,FG Attempts,FG%,FG xP,FG Actual,FG Performance,FT Makes,FT Attempts,FT%,FT xP,FT Actual,FT Performance,Total xP,Total Actual,Total Performance
Georgia State,69,19,70,0.2714285714285714,71.00941908937435,44,-27.00941908937435,25,33,0.7575757575757576,23.756068076230207,25,1.2439319237697932,94.76548716560455,69,-25.765487165604558
Kennesaw State,92,32,61,0.5245901639344263,62.539790050624646,74,11.460209949375356,18,29,0.6206896551724138,20.876544673050788,18,-2.8765446730507875,83.41633472367543,92,8.583665276324568
