Team,Score,FG Makes,FG Attempts,FG%,FG xP,FG Actual,FG Performance,FT Makes,FT Attempts,FT%,FT xP,FT Actual,FT Performance,Total xP,Total Actual,Total Performance
Stony Brook,71,23,53,0.4339622641509434,52.31674832384422,53,0.6832516761557788,18,22,0.8181818181818182,15.837378717486803,18,2.1626212825131956,68.15412704133104,71,2.845872958668974
Loyola Marymount,68,22,58,0.3793103448275862,58.233496590804975,52,-6.233496590804975,16,20,0.8,14.397617015897094,16,1.6023829841029047,72.63111360670207,68,-4.631113606702073
