Team,Score,FG Makes,FG Attempts,FG%,FG xP,FG Actual,FG Performance,FT Makes,FT Attempts,FT%,FT xP,FT Actual,FT Performance,Total xP,Total Actual,Total Performance
Texas A&M,95,30,68,0.4411764705882353,69.48423235587282,75,5.515767644127177,20,25,0.8,17.997021269871368,20,2.0029787301286315,87.4812536257442,95,7.518746374255805
Florida State,59,21,73,0.2876712328767123,75.93352750801826,51,-24.933527508018273,8,17,0.47058823529411764,12.23797446351253,8,-4.237974463512531,88.1715019715308,59,-29.1715019715308
