Team,Score,FG Makes,FG Attempts,FG%,FG xP,FG Actual,FG Performance,FT Makes,FT Attempts,FT%,FT xP,FT Actual,FT Performance,Total xP,Total Actual,Total Performance
Utah Valley,77,27,55,0.4909090909090909,52.739393232210475,58,5.260606767789531,19,24,0.7916666666666666,17.277140419076513,19,1.7228595809234855,70.01653365128699,77,6.9834663487130175
Boise State,101,32,59,0.5423728813559322,56.56771204161156,74,17.432287958388443,27,34,0.7941176470588235,24.47594892702506,27,2.524051072974939,81.04366096863662,101,19.95633903136338
