Team,Score,FG Makes,FG Attempts,FG%,FG xP,FG Actual,FG Performance,FT Makes,FT Attempts,FT%,FT xP,FT Actual,FT Performance,Total xP,Total Actual,Total Performance
Georgia Tech,87,30,73,0.410958904109589,69.31109728449803,70,0.6889027155019676,17,28,0.6071428571428571,20.157327959914614,17,-3.1573279599146145,89.46842524441264,87,-2.468425244412643
Georgia,92,27,67,0.40298507462686567,63.825138048431555,60,-3.825138048431555,32,44,0.7272727272727273,31.675801079865824,32,0.32419892013417795,95.50093912829739,92,-3.5009391282973756
