Team,Score,FG Makes,FG Attempts,FG%,FG xP,FG Actual,FG Performance,FT Makes,FT Attempts,FT%,FT xP,FT Actual,FT Performance,Total xP,Total Actual,Total Performance
Central Connecticut,61,22,51,0.43137254901960786,51.74345116299239,52,0.25654883700760456,9,12,0.75,8.638570209538257,9,0.36142979046174295,60.38202137253065,61,0.6179786274693462
Seton Hall,77,27,59,0.4576271186440678,60.76087932140755,65,4.2391206785924505,12,15,0.8,10.798212761922821,12,1.2017872380771788,71.55909208333037,77,5.440907916669629
