Team,Score,FG Makes,FG Attempts,FG%,FG xP,FG Actual,FG Performance,FT Makes,FT Attempts,FT%,FT xP,FT Actual,FT Performance,Total xP,Total Actual,Total Performance
Old Dominion,73,24,62,0.3870967741935484,59.26629540185827,58,-1.266295401858272,15,22,0.6818181818181818,15.837378717486805,15,-0.8373787174868046,75.10367411934506,73,-2.1036741193450785
George Washington,96,31,63,0.49206349206349204,64.48611400610926,68,3.513885993890732,28,39,0.717948717948718,28.075353180999336,28,-0.07535318099933586,92.5614671871086,96,3.4385328128913963
