Team,Score,FG Makes,FG Attempts,FG%,FG xP,FG Actual,FG Performance,FT Makes,FT Attempts,FT%,FT xP,FT Actual,FT Performance,Total xP,Total Actual,Total Performance
South Alabama,72,25,53,0.4716981132075472,53.40146341811198,56,2.5985365818880215,16,27,0.5925925925925926,19.436782971461078,16,-3.4367829714610787,72.83824638957304,72,-0.8382463895730581
UAB,80,28,61,0.45901639344262296,55.19391010711009,67,11.806089892889908,13,21,0.6190476190476191,15.117497866691949,13,-2.11749786669195,70.31140797380203,80,9.68859202619796
