Team,Score,FG Makes,FG Attempts,FG%,FG xP,FG Actual,FG Performance,FT Makes,FT Attempts,FT%,FT xP,FT Actual,FT Performance,Total xP,Total Actual,Total Performance
Bryant,53,19,58,0.3275862068965517,58.34517157146578,47,-11.345171571465784,6,7,0.8571428571428571,5.039165955563983,6,0.9608340444360168,63.38433752702976,53,-10.384337527029766
Harvard,56,24,58,0.41379310344827586,59.715209114377345,54,-5.715209114377347,2,2,1.0,1.4397617015897095,2,0.5602382984102905,61.154970815967054,56,-5.154970815967057
