Team,Score,FG Makes,FG Attempts,FG%,FG xP,FG Actual,FG Performance,FT Makes,FT Attempts,FT%,FT xP,FT Actual,FT Performance,Total xP,Total Actual,Total Performance
Fresno State,58,22,63,0.3492063492063492,61.741431611931844,48,-13.741431611931842,10,13,0.7692307692307693,9.358451060333111,10,0.6415489396668884,71.09988267226495,58,-13.099882672264952
Arkansas,82,30,66,0.45454545454545453,65.72424776264731,71,5.275752237352699,11,17,0.6470588235294118,12.23797446351253,11,-1.2379744635125305,77.96222222615982,82,4.037777773840169
