Team,Score,FG Makes,FG Attempts,FG%,FG xP,FG Actual,FG Performance,FT Makes,FT Attempts,FT%,FT xP,FT Actual,FT Performance,Total xP,Total Actual,Total Performance
Santa Clara,71,26,69,0.37681159420289856,69.08808327373455,62,-7.088083273734553,9,12,0.75,8.638578636081688,9,0.36142136391831214,77.72666190981624,71,-6.726661909816243
New Mexico,98,34,57,0.5964912280701754,59.786042744309995,77,17.21395725569001,21,24,0.875,17.277157272163375,21,3.722842727836624,77.06320001647339,98,20.93679998352663
