Team,Score,FG Makes,FG Attempts,FG%,FG xP,FG Actual,FG Performance,FT Makes,FT Attempts,FT%,FT xP,FT Actual,FT Performance,Total xP,Total Actual,Total Performance
Ohio,81,26,59,0.4406779661016949,55.54470992758222,61,5.455290072417778,20,26,0.7692307692307693,18.716902120666223,20,1.2830978793337766,74.26161204824844,81,6.738387951751555
Louisville,106,34,68,0.5,65.78991181776271,84,18.210088182237293,22,30,0.7333333333333333,21.596425523845642,22,0.4035744761543574,87.38633734160834,106,18.613662658391647
