Team,Score,FG Makes,FG Attempts,FG%,FG xP,FG Actual,FG Performance,FT Makes,FT Attempts,FT%,FT xP,FT Actual,FT Performance,Total xP,Total Actual,Total Performance
Cal Poly,73,23,58,0.39655172413793105,58.562398270054004,57,-1.562398270053996,16,22,0.7272727272727273,15.83790053993291,16,0.1620994600670883,74.40029880998691,73,-1.4002988099869098
Seattle U,71,29,63,0.4603174603174603,62.45075988220767,66,3.5492401177923316,5,14,0.35714285714285715,10.078663979957307,5,-5.078663979957307,72.52942386216499,71,-1.5294238621649763
