Team,Score,FG Makes,FG Attempts,FG%,FG xP,FG Actual,FG Performance,FT Makes,FT Attempts,FT%,FT xP,FT Actual,FT Performance,Total xP,Total Actual,Total Performance
Clemson,97,32,69,0.463768115942029,65.96438862832376,75,9.035611371676248,22,29,0.7586206896551724,20.876544673050788,22,1.123455326949213,86.84093330137453,97,10.15906669862546
Georgia,94,32,66,0.48484848484848486,65.33912016601342,73,7.660879833986594,21,26,0.8076923076923077,18.716902120666223,21,2.2830978793337766,84.05602228667962,94,9.943977713320372
