Team,Score,FG Makes,FG Attempts,FG%,FG xP,FG Actual,FG Performance,FT Makes,FT Attempts,FT%,FT xP,FT Actual,FT Performance,Total xP,Total Actual,Total Performance
Southern Indiana,81,30,61,0.4918032786885246,60.423460624741786,65,4.5765393752582115,16,21,0.7619047619047619,15.117497866691949,16,0.88250213330805,75.54095849143374,81,5.459041508566262
Incarnate Word,87,32,59,0.5423728813559322,53.9005812614398,68,14.0994187385602,19,29,0.6551724137931034,20.876544673050788,19,-1.8765446730507873,74.77712593449058,87,12.22287406550941
