Team,Score,FG Makes,FG Attempts,FG%,FG xP,FG Actual,FG Performance,FT Makes,FT Attempts,FT%,FT xP,FT Actual,FT Performance,Total xP,Total Actual,Total Performance
Ball State,52,22,65,0.3384615384615385,62.17148986202249,48,-14.171489862022485,4,5,0.8,3.599404253974274,4,0.4005957460257261,65.77089411599675,52,-13.770894115996759
Indiana State,70,27,58,0.46551724137931033,58.90900277660373,61,2.090997223396279,9,9,1.0,6.478927657153693,9,2.521072342846307,65.38793043375742,70,4.612069566242585
