Team,Player,FG Makes,FG Attempts,FG%,FG xP,FG Actual,FG Performance,FT Makes,FT Attempts,FT%,FT xP,FT Actual,FT Performance,Total xP,Total Actual,Total Performance
North Dakota State,Noah Feddersen,2,9,0.2222222222222222,7.624861232461243,4,-3.6248612324612433,0,0,0.0,0.0,0,0.0,7.624861232461243,4,-3.6248612324612433
North Dakota State,Damari Wheeler-Thomas,6,16,0.375,16.111321228788682,14,-2.1113212287886824,9,10,0.9,7.198815530068074,9,1.8011844699319264,23.310136758856757,23,-0.31013675885675696
North Dakota State,Trevian Carson,6,7,0.8571428571428571,7.1882832957380085,13,5.8117167042619915,2,2,1.0,1.4397631060136147,2,0.5602368939863853,8.628046401751623,15,6.371953598248377
North Dakota State,Markhi Strickland,7,11,0.6363636363636364,10.35256457946865,14,3.64743542053135,2,2,1.0,1.4397631060136147,2,0.5602368939863853,11.792327685482265,16,4.207672314517735
North Dakota State,Treyson Anderson,4,9,0.4444444444444444,8.142001638286416,9,0.8579983617135838,1,2,0.5,1.4397631060136147,1,-0.4397631060136147,9.581764744300031,10,0.4182352556999689
North Dakota State,Andy Stefonowicz,2,5,0.4,4.7692529694896,5,0.23074703051039958,6,6,1.0,4.319289318040844,6,1.6807106819591562,9.088542287530444,11,1.9114577124695558
North Dakota State,Riley Massey,0,2,0.0,1.8864421403607157,0,-1.8864421403607157,0,0,0.0,0.0,0,0.0,1.8864421403607157,0,-1.8864421403607157
North Dakota State,Carson Smith,1,1,1.0,1.0504714643205606,2,0.9495285356794394,0,0,0.0,0.0,0,0.0,1.0504714643205606,2,0.9495285356794394
North Dakota State,Tay Smith,0,2,0.0,2.209275442643201,0,-2.209275442643201,0,0,0.0,0.0,0,0.0,2.209275442643201,0,-2.209275442643201
Montana,Money Williams,8,15,0.5333333333333333,12.843111831075696,16,3.1568881689243042,5,8,0.625,5.759052424054459,5,-0.7590524240544587,18.602164255130155,21,2.3978357448698446
Montana,Te'Jon Sawyer,2,4,0.5,3.787215883943733,4,0.2127841160562669,0,0,0.0,0.0,0,0.0,3.787215883943733,4,0.2127841160562669
Montana,Tyler Thompson,3,8,0.375,8.616856908696072,8,-0.6168569086960716,0,0,0.0,0.0,0,0.0,8.616856908696072,8,-0.6168569086960716
Montana,Kenyon Aguino,1,4,0.25,4.733285009010704,2,-2.7332850090107037,0,0,0.0,0.0,0,0.0,4.733285009010704,2,-2.7332850090107037
Montana,Tyler Isaak,3,7,0.42857142857142855,6.6979220599162534,9,2.3020779400837466,2,2,1.0,1.4397631060136147,2,0.5602368939863853,8.137685165929868,11,2.8623148340701317
Montana,Connor Dick,1,2,0.5,2.096717993146199,2,-0.096717993146199,1,1,1.0,0.7198815530068073,1,0.28011844699319266,2.8165995461530065,3,0.18340045384699355
Montana,Courtney Anderson Jr.,4,6,0.6666666666666666,5.926212790856266,10,4.073787209143734,0,0,0.0,0.0,0,0.0,5.926212790856266,10,4.073787209143734
Montana,Brooklyn Hicks,5,11,0.45454545454545453,11.556844695156888,11,-0.5568446951568884,0,2,0.0,1.4397631060136147,0,-1.4397631060136147,12.996607801170503,11,-1.9966078011705033
Montana,Amari Jedkins,1,1,1.0,0.7994043028127843,2,1.2005956971872158,0,0,0.0,0.0,0,0.0,0.7994043028127843,2,1.2005956971872158
