Team,Score,FG Makes,FG Attempts,FG%,FG xP,FG Actual,FG Performance,FT Makes,FT Attempts,FT%,FT xP,FT Actual,FT Performance,Total xP,Total Actual,Total Performance
Miami,78,30,51,0.5882352941176471,49.2908406226862,66,16.709159377313807,12,16,0.75,11.518104848108916,12,0.48189515189108256,60.80894547079511,78,17.19105452920489
Georgetown,65,21,59,0.3559322033898305,58.00372904523661,49,-9.00372904523661,16,24,0.6666666666666666,17.277157272163375,16,-1.2771572721633764,75.28088631739999,65,-10.28088631739999
