Team,Score,FG Makes,FG Attempts,FG%,FG xP,FG Actual,FG Performance,FT Makes,FT Attempts,FT%,FT xP,FT Actual,FT Performance,Total xP,Total Actual,Total Performance
Fairleigh Dickinson,50,17,52,0.3269230769230769,53.840850171831185,40,-13.840850171831187,10,17,0.5882352941176471,12.237974463512531,10,-2.237974463512531,66.07882463534371,50,-16.078824635343718
Iowa State,88,35,67,0.5223880597014925,66.1622827736882,82,15.837717226311808,6,9,0.6666666666666666,6.478927657153693,6,-0.4789276571536929,72.64121043084188,88,15.358789569158118
