Team,Score,FG Makes,FG Attempts,FG%,FG xP,FG Actual,FG Performance,FT Makes,FT Attempts,FT%,FT xP,FT Actual,FT Performance,Total xP,Total Actual,Total Performance
Wake Forest,75,54,106,0.5094339622641509,88.40982871003338,127,38.59017128996662,11,18,0.6111111111111112,12.957855314307384,11,-1.9578553143073851,101.36768402434078,138,36.63231597565924
West Virginia,66,40,97,0.41237113402061853,80.46575738427164,92,11.534242615728358,34,45,0.7555555555555555,32.394638285768465,34,1.6053617142315364,112.8603956700401,126,13.139604329959893
