Team,Score,FG Makes,FG Attempts,FG%,FG xP,FG Actual,FG Performance,FT Makes,FT Attempts,FT%,FT xP,FT Actual,FT Performance,Total xP,Total Actual,Total Performance
SE Louisiana,76,23,56,0.4107142857142857,55.09241659044931,51,-4.092416590449317,25,32,0.78125,23.036209696217835,25,1.9637903037821653,78.12862628666714,76,-2.1286262866671493
Gardner-Webb,68,21,45,0.4666666666666667,48.4605222728098,50,1.539477727190203,18,25,0.72,17.997038825170183,18,0.0029611748298170593,66.45756109797998,68,1.5424389020200193
