Team,Score,FG Makes,FG Attempts,FG%,FG xP,FG Actual,FG Performance,FT Makes,FT Attempts,FT%,FT xP,FT Actual,FT Performance,Total xP,Total Actual,Total Performance
Long Island University,75,29,48,0.6041666666666666,45.08326283661154,64,18.916737163388458,11,18,0.6111111111111112,12.957867954122532,11,-1.957867954122532,58.04113079073408,75,16.958869209265927
Missouri State,61,22,55,0.4,54.53431294784697,47,-7.534312947846967,14,27,0.5185185185185185,19.436801931183798,14,-5.436801931183798,73.97111487903075,61,-12.971114879030765
