Team,Player,FG Makes,FG Attempts,FG%,FG xP,FG Actual,FG Performance,FT Makes,FT Attempts,FT%,FT xP,FT Actual,FT Performance,Total xP,Total Actual,Total Performance
Coppin State,Demariontay Hall,3,7,0.42857142857142855,6.820202232476602,6,-0.8202022324766016,0,1,0.0,0.7198808507948548,0,-0.7198808507948548,7.5400830832714565,6,-1.5400830832714565
Coppin State,Tyler Koenig,3,5,0.6,4.911432010261384,6,1.0885679897386158,6,6,1.0,4.319285104769128,6,1.6807148952308717,9.230717115030512,12,2.7692828849694884
Coppin State,Taj Thweatt,1,3,0.3333333333333333,2.572675289487811,2,-0.5726752894878109,1,2,0.5,1.4397617015897095,1,-0.4397617015897095,4.012436991077521,3,-1.0124369910775206
Coppin State,Favour Aire,0,1,0.0,0.8823235876450143,0,-0.8823235876450143,0,0,0.0,0.0,0,0.0,0.8823235876450143,0,-0.8823235876450143
Coppin State,Khali Horton,5,11,0.45454545454545453,10.7167198284676,14,3.2832801715324003,5,6,0.8333333333333334,4.319285104769128,5,0.6807148952308717,15.036004933236729,19,3.963995066763271
Coppin State,Daveyon Lydner,0,4,0.0,4.450762912975698,0,-4.450762912975698,0,0,0.0,0.0,0,0.0,4.450762912975698,0,-4.450762912975698
Coppin State,Jamari Piercy,1,2,0.5,2.153016383690255,3,0.8469836163097448,0,0,0.0,0.0,0,0.0,2.153016383690255,3,0.8469836163097448
Coppin State,Camaren Sparrow,1,2,0.5,1.5768655514149232,3,1.4231344485850768,0,0,0.0,0.0,0,0.0,1.5768655514149232,3,1.4231344485850768
Coppin State,Hassan Perkins,2,4,0.5,3.7585254584069445,4,0.24147454159305548,0,1,0.0,0.7198808507948548,0,-0.7198808507948548,4.478406309201799,4,-0.47840630920179894
Coppin State,Torrin Andrews,4,7,0.5714285714285714,6.588041824831183,9,2.4119581751688166,0,0,0.0,0.0,0,0.0,6.588041824831183,9,2.4119581751688166
Coppin State,Hussain Williams,0,2,0.0,2.1725701635933397,0,-2.1725701635933397,0,0,0.0,0.0,0,0.0,2.1725701635933397,0,-2.1725701635933397
Coppin State,Baasil Saunders,1,1,1.0,0.7806044566304238,2,1.2193955433695762,0,0,0.0,0.0,0,0.0,0.7806044566304238,2,1.2193955433695762
Maryland,Darius Adams,3,9,0.3333333333333333,9.653388683370236,6,-3.6533886833702365,10,12,0.8333333333333334,8.638570209538257,10,1.3614297904617434,18.291958892908493,16,-2.291958892908493
Maryland,Pharrel Payne,6,8,0.75,7.984890145032672,12,4.015109854967328,9,9,1.0,6.478927657153693,9,2.521072342846307,14.463817802186366,21,6.536182197813634
Maryland,Elijah Saunders,6,11,0.5454545454545454,10.114702622269721,14,3.8852973777302786,0,0,0.0,0.0,0,0.0,10.114702622269721,14,3.8852973777302786
Maryland,Andre Mills,4,8,0.5,8.63903494046316,11,2.3609650595368397,2,2,1.0,1.4397617015897095,2,0.5602382984102905,10.07879664205287,13,2.92120335794713
Maryland,David Coit,4,9,0.4444444444444444,8.706028091991413,11,2.2939719080085865,2,2,1.0,1.4397617015897095,2,0.5602382984102905,10.145789793581123,13,2.854210206418877
Maryland,Isaiah Watts,2,6,0.3333333333333333,6.454166013310733,6,-0.4541660133107328,0,0,0.0,0.0,0,0.0,6.454166013310733,6,-0.4541660133107328
Maryland,Collin Metcalf,0,1,0.0,0.9901358384180627,0,-0.9901358384180627,0,0,0.0,0.0,0,0.0,0.9901358384180627,0,-0.9901358384180627
Maryland,George Turkson Jr.,0,2,0.0,2.041239187267464,0,-2.041239187267464,0,0,0.0,0.0,0,0.0,2.041239187267464,0,-2.041239187267464
Maryland,Aleks Alston,0,1,0.0,0.740973785170735,0,-0.740973785170735,0,0,0.0,0.0,0,0.0,0.740973785170735,0,-0.740973785170735
