Team,Score,FG Makes,FG Attempts,FG%,FG xP,FG Actual,FG Performance,FT Makes,FT Attempts,FT%,FT xP,FT Actual,FT Performance,Total xP,Total Actual,Total Performance
Rhode Island,71,25,56,0.44642857142857145,54.967599367924855,64,9.032400632075143,7,14,0.5,10.078331911127966,7,-3.078331911127967,65.04593127905282,71,5.954068720947175
Providence,90,31,54,0.5740740740740741,54.40259620541272,76,21.597403794587272,14,19,0.7368421052631579,13.677736165102239,14,0.3222638348977598,68.08033237051497,90,21.919667629485033
