Team,Player,FG Makes,FG Attempts,FG%,FG xP,FG Actual,FG Performance,FT Makes,FT Attempts,FT%,FT xP,FT Actual,FT Performance,Total xP,Total Actual,Total Performance
Columbia,Blair Thompson,9,12,0.75,12.680211710982649,22,9.319788289017351,1,1,1.0,0.7198815530068073,1,0.28011844699319266,13.400093263989456,23,9.599906736010544
Columbia,Mason Ritter,4,4,1.0,4.071214201095593,8,3.928785798904407,0,0,0.0,0.0,0,0.0,4.071214201095593,8,3.928785798904407
Columbia,Kenny Noland,6,11,0.5454545454545454,11.024180520188612,14,2.9758194798113884,6,6,1.0,4.319289318040844,6,1.6807106819591562,15.343469838229456,20,4.656530161770544
Columbia,Miles Franklin,6,10,0.6,10.305974049150194,13,2.694025950849806,5,6,0.8333333333333334,4.319289318040844,5,0.6807106819591562,14.625263367191039,18,3.374736632808961
Columbia,Ryan Soulis,3,7,0.42857142857142855,6.445873554298595,8,1.5541264457014048,2,2,1.0,1.4397631060136147,2,0.5602368939863853,7.88563666031221,10,2.11436333968779
Columbia,Connor Igoe,4,7,0.5714285714285714,7.099959650476126,8,0.9000403495238736,1,1,1.0,0.7198815530068073,1,0.28011844699319266,7.819841203482934,9,1.1801587965170661
Columbia,Gerard O'Keefe,5,8,0.625,8.683428991115264,12,3.316571008884736,0,0,0.0,0.0,0,0.0,8.683428991115264,12,3.316571008884736
Columbia,Richard Nweke,1,2,0.5,2.0210837696650366,2,-0.021083769665036556,0,0,0.0,0.0,0,0.0,2.0210837696650366,2,-0.021083769665036556
Columbia,Hampton Sanders,1,2,0.5,2.0210837696650366,2,-0.021083769665036556,0,0,0.0,0.0,0,0.0,2.0210837696650366,2,-0.021083769665036556
Columbia,Leland Coleman,1,1,1.0,1.0443117471591479,2,0.9556882528408521,0,0,0.0,0.0,0,0.0,1.0443117471591479,2,0.9556882528408521
Fairfield,Brandon Benjamin,3,10,0.3,9.833719900463976,6,-3.8337199004639757,0,1,0.0,0.7198815530068073,0,-0.7198815530068073,10.553601453470783,6,-4.553601453470783
Fairfield,Declan Wucherpfennig,4,7,0.5714285714285714,6.53735808215634,10,3.4626419178436603,3,5,0.6,3.599407765034037,3,-0.5994077650340368,10.136765847190377,13,2.863234152809623
Fairfield,Eric Mejia,0,2,0.0,1.9985561861856331,0,-1.9985561861856331,1,2,0.5,1.4397631060136147,1,-0.4397631060136147,3.438319292199248,1,-2.438319292199248
Fairfield,Braden Sparks,3,10,0.3,10.008972659008414,6,-4.008972659008414,2,2,1.0,1.4397631060136147,2,0.5602368939863853,11.448735765022029,8,-3.448735765022029
Fairfield,Deuce Turner,5,12,0.4166666666666667,11.534984685045057,11,-0.5349846850450568,3,3,1.0,2.159644659020422,3,0.8403553409795781,13.69462934406548,14,0.30537065593452084
Fairfield,Halon Rawlins,1,6,0.16666666666666666,6.696316790810255,2,-4.696316790810255,0,0,0.0,0.0,0,0.0,6.696316790810255,2,-4.696316790810255
Fairfield,Cam Estevez,8,11,0.7272727272727273,9.95899607920397,18,8.04100392079603,1,1,1.0,0.7198815530068073,1,0.28011844699319266,10.678877632210778,19,8.321122367789222
Fairfield,Nasir Rodriguez,3,7,0.42857142857142855,6.434166355592295,8,1.5658336444077046,1,2,0.5,1.4397631060136147,1,-0.4397631060136147,7.87392946160591,9,1.1260705383940897
Fairfield,Tony Williams,2,6,0.3333333333333333,6.477093375865875,5,-1.4770933758658753,0,0,0.0,0.0,0,0.0,6.477093375865875,5,-1.4770933758658753
