Team,Score,FG Makes,FG Attempts,FG%,FG xP,FG Actual,FG Performance,FT Makes,FT Attempts,FT%,FT xP,FT Actual,FT Performance,Total xP,Total Actual,Total Performance
UMass Lowell,66,24,46,0.5217391304347826,47.386608840578546,50,2.613391159421451,16,29,0.5517241379310345,20.876544673050788,16,-4.876544673050787,68.26315351362933,66,-2.2631535136293355
Saint Peter's,68,24,66,0.36363636363636365,67.04347319830053,59,-8.043473198300529,9,12,0.75,8.638570209538257,9,0.36142979046174306,75.68204340783878,68,-7.682043407838788
