Team,Score,FG Makes,FG Attempts,FG%,FG xP,FG Actual,FG Performance,FT Makes,FT Attempts,FT%,FT xP,FT Actual,FT Performance,Total xP,Total Actual,Total Performance
Central Arkansas,56,19,67,0.2835820895522388,67.28628293066147,42,-25.286282930661482,14,21,0.6666666666666666,15.117512613142953,14,-1.1175126131429542,82.40379554380443,56,-26.40379554380444
Arkansas,93,31,63,0.49206349206349204,64.33556505998845,75,10.664434940011533,18,22,0.8181818181818182,15.83739416614976,18,2.1626058338502383,80.17295922613823,93,12.827040773861773
