Team,Score,FG Makes,FG Attempts,FG%,FG xP,FG Actual,FG Performance,FT Makes,FT Attempts,FT%,FT xP,FT Actual,FT Performance,Total xP,Total Actual,Total Performance
Prairie View A&M,85,28,70,0.4,69.3905809459918,62,-7.3905809459918,23,33,0.696969696969697,23.756091249224642,23,-0.7560912492246424,93.14667219521645,85,-8.146672195216443
North Florida,82,27,49,0.5510204081632653,49.51372355628861,66,16.48627644371139,16,22,0.7272727272727273,15.83739416614976,16,0.16260583385023852,65.35111772243837,82,16.648882277561626
