Team,Score,FG Makes,FG Attempts,FG%,FG xP,FG Actual,FG Performance,FT Makes,FT Attempts,FT%,FT xP,FT Actual,FT Performance,Total xP,Total Actual,Total Performance
Niagara,68,22,55,0.4,54.58672394997009,57,2.4132760500299026,11,14,0.7857142857142857,10.078331911127966,11,0.9216680888720334,64.66505586109807,68,3.3349441389019363
Le Moyne,74,22,51,0.43137254901960786,50.45833221530318,54,3.5416677846968234,20,22,0.9090909090909091,15.837378717486803,20,4.162621282513196,66.29571093278997,74,7.70428906721002
