Team,Player,FG Makes,FG Attempts,FG%,FG xP,FG Actual,FG Performance,FT Makes,FT Attempts,FT%,FT xP,FT Actual,FT Performance,Total xP,Total Actual,Total Performance
NC State,Darrion Williams,5,11,0.45454545454545453,9.893996355923134,12,2.106003644076866,0,0,0.0,0.0,0,0.0,9.893996355923134,12,2.106003644076866
NC State,Quadir Copeland,2,5,0.4,5.535044979912913,4,-1.5350449799129127,4,5,0.8,3.599407765034037,4,0.4005922349659632,9.13445274494695,8,-1.13445274494695
NC State,Tre Holloman,2,5,0.4,4.210410578339045,6,1.7895894216609554,2,2,1.0,1.4397631060136147,2,0.5602368939863853,5.6501736843526595,8,2.3498263156473405
NC State,Matt Able,3,7,0.42857142857142855,6.813144576272135,7,0.1868554237278648,2,2,1.0,1.4397631060136147,2,0.5602368939863853,8.25290768228575,9,0.7470923177142499
NC State,Ven-Allen Lubin,2,6,0.3333333333333333,5.974494846106236,4,-1.9744948461062357,3,6,0.5,4.319289318040844,3,-1.3192893180408438,10.29378416414708,7,-3.2937841641470804
NC State,Paul McNeil,2,7,0.2857142857142857,7.231895615384857,5,-2.2318956153848566,2,2,1.0,1.4397631060136147,2,0.5602368939863853,8.67165872139847,7,-1.6716587213984706
NC State,Terrance Arceneaux,4,5,0.8,5.522699561305357,9,3.477300438694643,2,3,0.6666666666666666,2.159644659020422,2,-0.1596446590204219,7.6823442203257795,11,3.3176557796742205
NC State,Alyn Breed,1,2,0.5,2.719327653841198,3,0.2806723461588021,2,2,1.0,1.4397631060136147,2,0.5602368939863853,4.159090759854813,5,0.8409092401451872
NC State,Musa Sagnia,1,1,1.0,0.85668386375548,2,1.14331613624452,1,1,1.0,0.7198815530068073,1,0.28011844699319266,1.5765654167622873,3,1.4234345832377127
Boise State,RJ Keene II,3,5,0.6,5.0569442707145065,8,2.9430557292854935,0,0,0.0,0.0,0,0.0,5.0569442707145065,8,2.9430557292854935
Boise State,Dylan Andrews,8,17,0.47058823529411764,16.418721108470653,21,4.581278891529347,5,6,0.8333333333333334,4.319289318040844,5,0.6807106819591562,20.738010426511497,26,5.261989573488503
Boise State,Andrew Meadow,1,4,0.25,3.898342005326576,2,-1.898342005326576,4,7,0.5714285714285714,5.039170871047651,4,-1.0391708710476513,8.937512876374228,6,-2.937512876374228
Boise State,Pearson Carmichael,3,7,0.42857142857142855,7.8445744731356735,9,1.1554255268643265,2,3,0.6666666666666666,2.159644659020422,2,-0.1596446590204219,10.004219132156095,11,0.9957808678439051
Boise State,Spencer Ahrens,0,2,0.0,1.6738717470596531,0,-1.6738717470596531,0,0,0.0,0.0,0,0.0,1.6738717470596531,0,-1.6738717470596531
Boise State,Dominic Parolin,0,2,0.0,1.7587305302280727,0,-1.7587305302280727,0,0,0.0,0.0,0,0.0,1.7587305302280727,0,-1.7587305302280727
Boise State,Javan Buchanan,2,8,0.25,7.418916592857148,4,-3.4189165928571477,6,7,0.8571428571428571,5.039170871047651,6,0.9608291289523487,12.4580874639048,10,-2.4580874639048
Boise State,Drew Fielder,0,3,0.0,2.7965100519560564,0,-2.7965100519560564,3,5,0.6,3.599407765034037,3,-0.5994077650340368,6.395917816990093,3,-3.395917816990093
Boise State,Aginaldo Neto,1,4,0.25,3.431482147583902,3,-0.4314821475839019,1,4,0.25,2.8795262120272294,1,-1.8795262120272294,6.311008359611131,4,-2.3110083596111313
