Team,Score,FG Makes,FG Attempts,FG%,FG xP,FG Actual,FG Performance,FT Makes,FT Attempts,FT%,FT xP,FT Actual,FT Performance,Total xP,Total Actual,Total Performance
North Carolina Central,55,19,51,0.37254901960784315,50.17962126116478,44,-6.1796212611647885,11,13,0.8461538461538461,9.358451060333111,11,1.6415489396668885,59.5380723214979,55,-4.538072321497901
Dayton,74,27,63,0.42857142857142855,64.51770480296928,63,-1.5177048029692815,11,19,0.5789473684210527,13.67773616510224,11,-2.6777361651022407,78.19544096807154,74,-4.195440968071521
