Team,Score,FG Makes,FG Attempts,FG%,FG xP,FG Actual,FG Performance,FT Makes,FT Attempts,FT%,FT xP,FT Actual,FT Performance,Total xP,Total Actual,Total Performance
Coppin State,68,27,64,0.421875,62.18794511390537,59,-3.187945113905368,9,18,0.5,12.957855314307384,9,-3.9578553143073854,75.14580042821277,68,-7.145800428212754
Rider,65,18,60,0.3,58.01313537595336,41,-17.013135375953365,24,32,0.75,23.036187225435352,24,0.9638127745646483,81.04932260138871,65,-16.049322601388717
