Team,Player,FG Makes,FG Attempts,FG%,FG xP,FG Actual,FG Performance,FT Makes,FT Attempts,FT%,FT xP,FT Actual,FT Performance,Total xP,Total Actual,Total Performance
Northern Colorado,Quinn Denker,8,15,0.5333333333333333,13.7167503301249,17,3.283249669875101,9,13,0.6923076923076923,9.358451060333111,9,-0.35845106033311147,23.075201390458012,26,2.9247986095419876
Northern Colorado,Brock Wisne,6,10,0.6,10.421217791909962,14,3.578782208090038,2,2,1.0,1.4397617015897095,2,0.5602382984102905,11.860979493499672,16,4.139020506500328
Northern Colorado,Ring Nyeri,3,9,0.3333333333333333,9.553529322429242,6,-3.5535293224292417,0,0,0.0,0.0,0,0.0,9.553529322429242,6,-3.5535293224292417
Northern Colorado,Zach Bloch,6,12,0.5,12.450800258324799,16,3.549199741675201,0,0,0.0,0.0,0,0.0,12.450800258324799,16,3.549199741675201
Northern Colorado,Egan Shields,3,3,1.0,3.235147564258763,6,2.764852435741237,2,2,1.0,1.4397617015897095,2,0.5602382984102905,4.6749092658484726,8,3.3250907341515274
Northern Colorado,Vincent Delano,3,5,0.6,4.78306695852216,8,3.21693304147784,6,8,0.75,5.759046806358838,6,0.24095319364116197,10.542113764880998,14,3.457886235119002
Northern Colorado,Ibu Yamazaki,0,2,0.0,1.8371561899533737,0,-1.8371561899533737,0,0,0.0,0.0,0,0.0,1.8371561899533737,0,-1.8371561899533737
Northern Colorado,Ariik Mawien,1,5,0.2,5.4821945866787845,2,-3.4821945866787845,0,0,0.0,0.0,0,0.0,5.4821945866787845,2,-3.4821945866787845
Northern Colorado,Chancellor White,0,1,0.0,0.9107499656994998,0,-0.9107499656994998,0,0,0.0,0.0,0,0.0,0.9107499656994998,0,-0.9107499656994998
Pepperdine,Styles Phipps,9,17,0.5294117647058824,15.682803252197202,20,4.317196747802798,2,4,0.5,2.879523403179419,2,-0.879523403179419,18.56232665537662,22,3.4376733446233807
Pepperdine,Danilo Dozic,0,7,0.0,6.756780341567227,0,-6.756780341567227,4,6,0.6666666666666666,4.319285104769128,4,-0.3192851047691283,11.076065446336354,4,-7.076065446336354
Pepperdine,Aaron Clark,9,24,0.375,23.158034673483858,18,-5.158034673483858,2,3,0.6666666666666666,2.159642552384564,2,-0.15964255238456415,25.317677225868422,20,-5.317677225868422
Pepperdine,Yonatan Levy,1,3,0.3333333333333333,2.7127994900325514,2,-0.7127994900325514,0,2,0.0,1.4397617015897095,0,-1.4397617015897095,4.152561191622261,2,-2.1525611916222607
Pepperdine,Stefan Cicic,0,3,0.0,2.834317922342594,0,-2.834317922342594,0,0,0.0,0.0,0,0.0,2.834317922342594,0,-2.834317922342594
Pepperdine,Javon Cooley,3,6,0.5,5.6945572687253625,7,1.3054427312746375,6,6,1.0,4.319285104769128,6,1.6807148952308717,10.01384237349449,13,2.986157626505509
Pepperdine,Luka Vudragovic,2,6,0.3333333333333333,5.8533019317727275,5,-0.8533019317727275,5,6,0.8333333333333334,4.319285104769128,5,0.6807148952308717,10.172587036541856,10,-0.1725870365418558
Pepperdine,Pavle Stosic,0,3,0.0,2.7451011779864913,0,-2.7451011779864913,1,3,0.3333333333333333,2.159642552384564,1,-1.1596425523845642,4.904743730371056,1,-3.904743730371056
