Team,Score,FG Makes,FG Attempts,FG%,FG xP,FG Actual,FG Performance,FT Makes,FT Attempts,FT%,FT xP,FT Actual,FT Performance,Total xP,Total Actual,Total Performance
Grambling,63,21,48,0.4375,50.80553568979221,49,-1.8055356897922075,14,20,0.7,14.397631060136145,14,-0.3976310601361466,65.20316674992836,63,-2.2031667499283563
Tulane,65,21,54,0.3888888888888889,55.281216546759204,49,-6.28121654675921,16,21,0.7619047619047619,15.117512613142955,16,0.882487386857046,70.39872915990216,65,-5.398729159902165
