Team,Score,FG Makes,FG Attempts,FG%,FG xP,FG Actual,FG Performance,FT Makes,FT Attempts,FT%,FT xP,FT Actual,FT Performance,Total xP,Total Actual,Total Performance
Northwestern,73,25,59,0.423728813559322,57.854466786338826,54,-3.8544667863388273,19,23,0.8260869565217391,16.557275719156568,19,2.4427242808434313,74.4117425054954,73,-1.4117425054953976
Wisconsin,85,28,64,0.4375,67.45377810247282,67,-0.4537781024728278,18,21,0.8571428571428571,15.117512613142955,18,2.8824873868570458,82.57129071561577,85,2.4287092843842175
