Team,Player,FG Makes,FG Attempts,FG%,FG xP,FG Actual,FG Performance,FT Makes,FT Attempts,FT%,FT xP,FT Actual,FT Performance,Total xP,Total Actual,Total Performance
Samford,Keaton Norris,6,11,0.5454545454545454,10.043369011047519,15,4.956630988952481,7,9,0.7777777777777778,6.478927657153693,7,0.5210723428463071,16.52229666820121,22,5.477703331798789
Samford,Jaxon Pollard,1,5,0.2,5.954283308540172,2,-3.9542833085401723,0,0,0.0,0.0,0,0.0,5.954283308540172,2,-3.9542833085401723
Samford,Jadin Booth,6,14,0.42857142857142855,14.418869915066237,16,1.581130084933763,7,8,0.875,5.759046806358838,7,1.240953193641162,20.177916721425074,23,2.822083278574926
Samford,Zion Wilburn,0,2,0.0,2.10747304325724,0,-2.10747304325724,1,4,0.25,2.879523403179419,1,-1.879523403179419,4.98699644643666,1,-3.9869964464366596
Samford,Isaiah Campbell-Finch,8,13,0.6153846153846154,12.771375262278518,19,6.228624737721482,2,5,0.4,3.599404253974274,2,-1.5994042539742739,16.370779516252792,21,4.629220483747208
Samford,Judson Bjornstad,0,1,0.0,0.8623413569487763,0,-0.8623413569487763,2,2,1.0,1.4397617015897095,2,0.5602382984102905,2.302103058538486,2,-0.30210305853848585
Samford,Kam Martin,1,3,0.3333333333333333,3.130467248201703,2,-1.130467248201703,1,1,1.0,0.7198808507948548,1,0.28011914920514525,3.850348098996558,3,-0.8503480989965579
Samford,Cade Norris,2,4,0.5,3.8976917142807777,5,1.1023082857192223,6,7,0.8571428571428571,5.039165955563983,6,0.9608340444360168,8.93685766984476,11,2.063142330155239
Samford,Dylan Faulkner,2,4,0.5,3.672395788813681,4,0.3276042111863191,4,8,0.5,5.759046806358838,4,-1.759046806358838,9.43144259517252,8,-1.4314425951725198
Texas Southern,Cameron Patterson,6,11,0.5454545454545454,9.072893495215578,14,4.9271065047844225,0,0,0.0,0.0,0,0.0,9.072893495215578,14,4.9271065047844225
Texas Southern,Jaylen Wysinger,4,10,0.4,9.837725275708047,9,-0.8377252757080473,0,0,0.0,0.0,0,0.0,9.837725275708047,9,-0.8377252757080473
Texas Southern,Troy Hupstead,9,12,0.75,10.777974578925129,22,11.222025421074871,3,7,0.42857142857142855,5.039165955563983,3,-2.039165955563983,15.817140534489113,25,9.182859465510887
Texas Southern,Duane Posey,5,9,0.5555555555555556,8.647626156075708,10,1.3523738439242923,6,8,0.75,5.759046806358838,6,0.24095319364116197,14.406672962434545,16,1.5933270375654551
Texas Southern,Anthony Andrews,1,4,0.25,3.0254357324677086,2,-1.0254357324677086,0,0,0.0,0.0,0,0.0,3.0254357324677086,2,-1.0254357324677086
Texas Southern,Alex Anderson,3,6,0.5,5.197897015362609,6,0.8021029846373908,1,2,0.5,1.4397617015897095,1,-0.4397617015897095,6.637658716952319,7,0.3623412830476811
Texas Southern,Ahmed Nedal Abdelrahman,0,2,0.0,2.3705380380075782,0,-2.3705380380075782,0,0,0.0,0.0,0,0.0,2.3705380380075782,0,-2.3705380380075782
Texas Southern,Zaire Hayes,3,7,0.42857142857142855,6.8334680724200165,9,2.1665319275799835,2,2,1.0,1.4397617015897095,2,0.5602382984102905,8.273229774009726,11,2.7267702259902737
Texas Southern,Zytarious Mortle,1,1,1.0,0.740973785170735,2,1.259026214829265,0,0,0.0,0.0,0,0.0,0.740973785170735,2,1.259026214829265
Texas Southern,Jordan Gorecki,0,1,0.0,0.7758268364527585,0,-0.7758268364527585,0,0,0.0,0.0,0,0.0,0.7758268364527585,0,-0.7758268364527585
Texas Southern,Josh Akpovwa,1,2,0.5,1.6150939251310628,2,0.38490607486893724,2,2,1.0,1.4397617015897095,2,0.5602382984102905,3.054855626720772,4,0.945144373279228
