Team,Score,FG Makes,FG Attempts,FG%,FG xP,FG Actual,FG Performance,FT Makes,FT Attempts,FT%,FT xP,FT Actual,FT Performance,Total xP,Total Actual,Total Performance
Marshall,85,31,61,0.5081967213114754,60.59437664373611,77,16.405623356263888,8,12,0.6666666666666666,8.638570209538257,8,-0.6385702095382568,69.23294685327437,85,15.767053146725633
Toledo,73,26,64,0.40625,60.899929108295304,58,-2.8999291082953085,15,19,0.7894736842105263,13.677736165102239,15,1.3222638348977602,74.57766527339756,73,-1.5776652733975474
