Team,Score,FG Makes,FG Attempts,FG%,FG xP,FG Actual,FG Performance,FT Makes,FT Attempts,FT%,FT xP,FT Actual,FT Performance,Total xP,Total Actual,Total Performance
Texas Tech,77,34,64,0.53125,61.70233447192203,74,12.297665528077973,3,4,0.75,2.879618279987802,3,0.12038172001219805,64.58195275190984,77,12.41804724809017
Illinois,81,29,59,0.4915254237288136,56.95794996939024,65,8.042050030609754,16,23,0.6956521739130435,16.557805109929863,16,-0.5578051099298612,73.5157550793201,81,7.484244920679894
